year,institute,branch,category,opening_rank,closing_rank
2025,"R.B.S.R.D.R. College, Saraypur, Raghopur, Ratnakar, Ganga Bridge, Vaishali",A.N.M.,UR,62577,62577
2025,"R.C.H. Nursing College, Vill-Tribhediya, Barhriya, Siwan",G.N.M.,UR,31785,34580
2025,"R.G. COLLEGE OF EDUCATION, CHACKBAKHARI, MADHOPUR, RAM, VAISHALI",A.N.M.,UR,46407,46407
2025,"R.P. SINGH MEMORIAL NURSING COLLEGE, AYUSH HOSPITAL I.O.C. ROAD, SIPARA, PATNA",A.N.M.,UR,25304,88869
2025,"Radiant Institute of Nursing and Paramedical Sciences, Fatma Nagar, Tengarmari, Salki, , Gachpara, Kishanganj",A.N.M.,UR,39974,84533
2025,"Radiant Institute of Nursing and Paramedical Sciences, Fatma Nagar, Tengarmari, Salki, , Gachpara, Kishanganj",G.N.M.,UR,78448,78448
2025,"Radiant Institute of Nursing, Samastipur, Bheldi, Saran",G.N.M.,UR,19118,90239
2025,"Raghunandan Sinha T.T. College, ANM Nursing Godiha, Post- Dehra, Parsbigha, Jehanabad",A.N.M.,UR,33034,82026
2025,"Rahmaniya Institute of Nursing and Paramedical Science, Near R.M.S., Bhwanipur, Jirat, East Champaran",G.N.M.,UR,55425,80484
2025,"RAJ ANM TRAINING SCHOOL, BAWAN BIGHA, KONHOULI, MUZAFFARPUR",A.N.M.,UR,44851,86021
2025,"Raj Kishor Nursing School, Vill+Po-Sutihar, Derni, Saran",A.N.M.,UR,26654,82955
2025,"RAJ KUMARI TRAINING SCHOOL, HANDLUM BHAWAN, RAJENDRA NAGAR, PATNA",A.N.M.,UR,44618,62450
2025,"Raj Nursing Institute, Vill+Post Odaar, Sonhan, Bhabhua, Kaimur",A.N.M.,UR,73591,77514
2025,"RAJGIR ANM NURSING SCHOOL, RAJGIR, NALANDA",A.N.M.,UR,6049,85120
2025,"Ram Sharan Ray College, Panapur, Makkanpur, Jandaha, Mahnar, Vaishali",A.N.M.,UR,11598,85539
2025,"Ram Sharan Ray College, Panapur, Makkanpur, Jandaha, Mahnar, Vaishali",G.N.M.,UR,53972,77813
2025,"RAMAKANTI NURSING TRAINING SCHOOL (ANM TRAINING SCHOOL) SHAHWAJPUR, TEKARI, GAYA",A.N.M.,UR,9699,83908
2025,"Ramchandra Tripathi, H.S.-59, Narayan Bihar, Loha, Sonbarsa Raj, Saharsa",A.N.M.,UR,12110,88107
2025,"Ramdhari Singh Memorial Nursing School, Sakri Road, Kudra, Kaimur",A.N.M.,UR,79847,83697
2025,"Ramsharan Ray College, Makkanpur, Jandaha, Mahnar, Vaishali",A.N.M.,UR,66235,66235
2025,"Ramsharan Ray College, Makkanpur, Jandaha, Mahnar, Vaishali",G.N.M.,UR,17367,48782
2025,"Royal College of Medical Science, Mohni Kasba, Purnea",A.N.M.,UR,24049,87625
2025,"RRP SCHOOL OF NURSING, DALMIYA NAGAR, SASARAM, ROHTAS",A.N.M.,UR,21476,84511
2025,"RRP SCHOOL OF NURSING, DALMIYA NAGAR, SASARAM, ROHTAS",G.N.M.,UR,13874,80342
2025,"RUP BALA MEMORIAL ANM TRAINING CENTRE, NAGESWAR NAGAR, DUMRA, SITAMARHI",A.N.M.,UR,31109,87501
2025,"S.K. GLOBAL SCHOOL OF HEALTH SCIENCE NH-28 HARISHANKAR, MANIYARI, SHILOUT, MUZAFFARPUR",A.N.M.,UR,8263,87969
2025,"S.K.M. College of Nursing and Paramedical, Darhi Pakria, Shambhuganj, Banka",G.N.M.,UR,21396,83761
2025,S.K.M.C.H. MUZAFFARPUR,"LABORATORY
TECHNICIAN",UR,395,2578
2025,S.K.M.C.H. MUZAFFARPUR,"LABORATORY
TECHNICIAN",ST,,181
2025,S.K.M.C.H. MUZAFFARPUR,"LABORATORY
TECHNICIAN",SC,,936
2025,S.K.M.C.H. MUZAFFARPUR,"LABORATORY
TECHNICIAN",RCG,,2288
2025,S.K.M.C.H. MUZAFFARPUR,"LABORATORY
TECHNICIAN",EWS,,174
2025,S.K.M.C.H. MUZAFFARPUR,"LABORATORY
TECHNICIAN",EBC,,903
2025,S.K.M.C.H. MUZAFFARPUR,"LABORATORY
TECHNICIAN",DQ,,57
2025,S.K.M.C.H. MUZAFFARPUR,"LABORATORY
TECHNICIAN",BC,,802
2025,S.K.M.C.H. MUZAFFARPUR,O.T. ASSISTANT,UR,54,531
2025,S.K.M.C.H. MUZAFFARPUR,O.T. ASSISTANT,SC,,340
2025,S.K.M.C.H. MUZAFFARPUR,O.T. ASSISTANT,EWS,,214
2025,S.K.M.C.H. MUZAFFARPUR,O.T. ASSISTANT,EBC,,319
2025,S.K.M.C.H. MUZAFFARPUR,O.T. ASSISTANT,DQ,,33
2025,S.K.M.C.H. MUZAFFARPUR,O.T. ASSISTANT,BC,,398
2025,S.K.M.C.H. MUZAFFARPUR,"OPTHALMIC
ASSISTANT",UR,2595,6232
2025,S.K.M.C.H. MUZAFFARPUR,"OPTHALMIC
ASSISTANT",SC,,1522
2025,S.K.M.C.H. MUZAFFARPUR,"OPTHALMIC
ASSISTANT",EWS,,459
2025,S.K.M.C.H. MUZAFFARPUR,"OPTHALMIC
ASSISTANT",EBC,,2862
2025,S.K.M.C.H. MUZAFFARPUR,"OPTHALMIC
ASSISTANT",BC,,2880
2025,S.K.M.C.H. MUZAFFARPUR,"X' RAY
TECHNICIAN",UR,787,4535
2025,S.K.M.C.H. MUZAFFARPUR,"X' RAY
TECHNICIAN",SC,,985
2025,S.K.M.C.H. MUZAFFARPUR,"X' RAY
TECHNICIAN",RCG,,4303
2025,S.K.M.C.H. MUZAFFARPUR,"X' RAY
TECHNICIAN",EWS,,837
2025,S.K.M.C.H. MUZAFFARPUR,"X' RAY
TECHNICIAN",EBC,,952
2025,S.K.M.C.H. MUZAFFARPUR,"X' RAY
TECHNICIAN",DQ,,194
2025,S.K.M.C.H. MUZAFFARPUR,"X' RAY
TECHNICIAN",BC,,2347
2025,"S.K.M.NURSING SCHOOL, INDRANAGAR, BAIRIYA, WAZIRGANJ, GAYA",A.N.M.,UR,31420,89306
2025,"S.M. School of Nursing, Sarmstpur NH-28, Sakra, Muzaffarpur",A.N.M.,UR,31966,81515
2025,"S.R.T. MEMORIAL ANM TRAINING SCHOOL, BHILAI ROAD, ARRAH (BHOJPUR)",A.N.M.,UR,24665,26551
2025,"S.S. College of Nursing, Vill- Barki Sarimpur, Post- Buxar, Buxar",A.N.M.,UR,50624,84413
2025,"S.T. College of Health Education, Kurkuri, Phulwarisharif, Patna",A.N.M.,UR,49099,52859
2025,"S.T. College of Health Education, Kurkuri, Phulwarisharif, Patna",G.N.M.,UR,15078,64416
2025,"Sahid Pramod Nursing Institute Madhopur, Susta, Ramna Muzaffarpur",A.N.M.,UR,27395,83620
2025,"Sahid Pramod Nursing Institute Madhopur, Susta, Ramna Muzaffarpur",G.N.M.,UR,14653,89102
2025,"SANJEEVANI AROGYA SANSTHA ANM TRAINING SCHOOL, GOVINDPUR, FATUHA, PATNA",A.N.M.,UR,42109,82613
2025,"Saran Institute of Medical Sciences Nursing College, Maker, Saran",G.N.M.,UR,23338,89970
2025,"Savitri Nursing Paramedical Training Sansthan, Main Road, Mahmadpur, Gopalganj",G.N.M.,UR,39865,81106
2025,"SAVITRI NURSING TRAINING SCHOOL, N.H.-82 RAME, NADARIGANJ, NAWADA",A.N.M.,UR,10672,67548
2025,"SCHOOL OF NURSING, DUNCAN HOSPITAL, RAXAUL, BIHAR",G.N.M.,UR,8613,75481
2025,"Shanta Nursing Institute, Viyada, Josoiya, Aurangabad",A.N.M.,UR,23911,82179
2025,"SHERSHAH MEDICAL RESEARCH & NURSES TRAINING SANSTHAN, TAKIYA, SASARAM, ROHTAS",A.N.M.,UR,25990,84032
2025,"SHERSHAH MEDICAL RESEARCH & NURSES TRAINING SANSTHAN, TAKIYA, SASARAM, ROHTAS",G.N.M.,UR,6989,83005
2025,"SHIVAM COLLEGE OF HIGHER STUDIES NURSING PHULWARIA, BAIKATPUR, PATNA",A.N.M.,UR,30399,86151
2025,"SHIVAM COLLEGE OF HIGHER STUDIES NURSING PHULWARIA, BAIKATPUR, PATNA",G.N.M.,UR,15207,87481
2025,"SHIVAM HIGHER EDUCATION FOUNDATION ANM TRAINING SCHOOL KAJHA, PURNEA",A.N.M.,UR,20393,90245
2025,"SHIVAM HIGHER EDUCATION FOUNDATION ANM TRAINING SCHOOL KAJHA, PURNEA",G.N.M.,UR,4359,87241
2025,"SHRI BHAGAWAT PRASAD SINGH MEMORIAL COLLEGE OF NURSING,(GNM NURSING SCHOOL) AURANGABAD",G.N.M.,UR,8321,87160
2025,"SHRI BHAGWAT PRASAD SINGH MEMORIAL ANM TRAINING SCHOOL, DEO MORE MADANPUR, AURANGABAD.",A.N.M.,UR,16547,87403
2025,"Shrimati Manorma Devi Nursing and Aliyed Science Institute, Mukti Niketan, katoriya, Banka",A.N.M.,UR,46729,90617
2025,"SHYAM LAL CHANDRA SHEKHAR NURSING SCHOOL PARMANANDPUR, KHAGARIA",A.N.M.,UR,30435,88327
2025,"SHYAM LAL CHANDRA SHEKHAR NURSING SCHOOL PARMANANDPUR, KHAGARIA",G.N.M.,UR,5743,90773
2025,"SHYAM SCHOOL OF NURSING, KARONA, JEHANABAD",A.N.M.,UR,48435,83822
2025,"SHYAM SCHOOL OF NURSING, KARONA, JEHANABAD",G.N.M.,UR,36746,82460
2025,"Simanchal Degree College, Rahika road, Arariya",A.N.M.,UR,75863,75863
2025,"SKM College of Nursing and Para Medical, Sambhuganj, Banka",A.N.M.,UR,18246,89912
2025,"Sri B.P. Memorial Institute of Nursing and Paramedical Sciences, Vishunpura, W. Champaran",A.N.M.,UR,21660,60270
2025,"Sri B.P. Memorial Institute of Nursing and Paramedical Sciences, Vishunpura, W. Champaran",G.N.M.,UR,24003,32055
2025,"Sri Bala Ji Institute of Nursing and Paramedical, Sarmera, Road, Barbigha, Sheikhpura",A.N.M.,UR,12737,69136
2025,"Sri Bala Ji Institute of Nursing and Paramedical, Sarmera, Road, Barbigha, Sheikhpura",G.N.M.,UR,14078,71153
2025,"Sri Narayan Babuni ANM Paramedical Institute, Amhra, Bihta, Patna",A.N.M.,UR,23824,76194
2025,"Srimati Manorma Devi Nursing and Aliet Science Institute, Mukti Niketan, Katoriya, Banka",G.N.M.,UR,8056,76101
2025,"ST. Marry Nursing Institute Sheikhpura, Muffasil, Aurangabad",A.N.M.,UR,36346,79315
2025,"St. Stephene's College of Nursing, Supaul",A.N.M.,UR,19454,83619
2025,"St. Stephene's College of Nursing, Supaul",G.N.M.,UR,23750,74398
2025,"SUBHADRA DEVI SCHOOL OF NURSING, HAJIPUR,SDO ROAD VAISHALI",A.N.M.,UR,27651,88885
2025,"SUBHADRA DEVI SCHOOL OF NURSING, HAJIPUR,SDO ROAD VAISHALI",G.N.M.,UR,11503,90180
2025,"Subhwanti Institute of Education, Pachoura, Siwan",G.N.M.,UR,25715,86267
2025,"SWAMI VIVEKANAND NURSING SCHOOL, MADHAV VILLA, CHAKAI ROAD SIMULTALLA, JAMUI",A.N.M.,UR,29240,90040
2025,"SWAMI VIVEKANAND NURSING SCHOOL, MADHAV VILLA, CHAKAI ROAD SIMULTALLA, JAMUI",G.N.M.,UR,8527,84081
2025,"Tarun Pranay Institute of Nursing Idgah Chouck, Bhagwatipur, Madhubani",G.N.M.,UR,31182,31630
2025,"TRIPOLIA SCHOOL OF NURSING, TRIPOLIA SOCIAL SERVICE HOSPITAL, GULZARBAGH, ALAMGANJ, PATNA.",A.N.M.,UR,26416,84000
2025,"TRIPOLIA SCHOOL OF NURSING, TRIPOLIA SOCIAL SERVICE HOSPITAL, GULZARBAGH, ALAMGANJ, PATNA.",G.N.M.,UR,5210,47546
2025,"Trisha Nursing Institute, Po-Sripalpur, Post-Punpun, Patna",A.N.M.,UR,44784,87836
2025,"Trisha Nursing Institute, Po-Sripalpur, Post-Punpun, Patna",G.N.M.,UR,17520,75134
2025,"TRIVAINI COLLEGE OF EDUCATION, KUNTI NAGAR, NAWADA",A.N.M.,UR,50492,50492
2025,"TRIVAINI COLLEGE OF EDUCATION, KUNTI NAGAR, NAWADA",G.N.M.,UR,20374,89617
2025,"Universal Hospital and Reserch Centre, jalalgarh, Purnea",A.N.M.,UR,16697,90171
2025,"Universal Hospital and Reserch Centre, jalalgarh, Purnea",G.N.M.,UR,27336,85307
2025,"Vaidehi Institute of Nursing and Haire Education, Jhajhihat, Pupri, Sitamarhi",A.N.M.,UR,37383,37383
2025,"Vaidehi Institute of Nursing and Haire Education, Jhajhihat, Pupri, Sitamarhi",G.N.M.,UR,32101,89661
2025,"VAIDHNATH COLLEGE OF EDUCATION SAUR CHANDIPUR, WARSHALIGANJ, NAWADA",A.N.M.,UR,55050,55050
2025,"Vaidhnath Institute of Nursing and Paramedical Science, Simultala, Jamui",A.N.M.,UR,32639,87115
2025,"Vaidhnath Institute of Nursing and Paramedical Science, Simultala, Jamui",G.N.M.,UR,4853,83195
2025,"Vashudev Institute of Nursing Science Pratapnagar, Transport Nagar, Panta",A.N.M.,UR,82238,82238
2025,"Veer Kunwar Singh Nursing School, Ara, Bhojpur",A.N.M.,UR,18712,87454
2025,"VERMA COLLEGE OF NURSING AND PARAMEDICAL SCIENCE, ANATHE, ARHA, BHOJPUR",G.N.M.,UR,10010,75253
2025,"VIDYA COLLEGE OF PROFESSIONAL STUDIES ANM, RASULPUR, SAMPATCHAK, PATNA",A.N.M.,UR,28461,79416
2025,"Vidyapati, Institute of Haier Education, Mishri Singh Vishwamohini Nagar, Dalsingsarai, Samastipur",A.N.M.,UR,23244,86136
2025,"Vidyapati, Institute of Haier Education, Mishri Singh Vishwamohini Nagar, Dalsingsarai, Samastipur",G.N.M.,UR,33498,78181
2025,"Vimla memorial Paramedical and ANM Training School, kachuara, Patna",A.N.M.,UR,18663,74767
2025,"Vimla Nursing School, Karay Parsuray, Nalanda",A.N.M.,UR,44690,44690
2025,"Vishundev Narayan Institute of Heigher Education, Aandwash, Chabilapur, Rajgir, Nalanda",A.N.M.,UR,33062,83537
2025,"Vishundev Narayan Institute of Heigher Education, Aandwash, Chabilapur, Rajgir, Nalanda",G.N.M.,UR,10365,88996
2025,"Vivekanand ANM training School, hardaspur, Mokri, Kosila, Gaya",A.N.M.,UR,18732,89896
2025,"VIVEKANAND ANM TRAINING SCHOOL, KENDUI, GAYA",A.N.M.,UR,20884,66419
2025,"Vivekanand Paramedical and Nursing College, Hardaspur Mokri, Gaya",G.N.M.,UR,13749,88004
2025,"VIVEKANAND PARAMEDICAL AND NURSING COLLEGE, NEAR D.A.V. SCHOOL, GAYA DOBHI ROAD GAYA.",G.N.M.,UR,7955,82039
2025,"VIVEKANAND SCHOOL OF NURSING AND PARAMEDICAL, KHAGOUL, PATNA",A.N.M.,UR,26447,83058
2025,"Yamuna nursing Institute Damdama, Vanwara, Kaith, Begusarai",A.N.M.,UR,11806,89983
2025,"Yamuna nursing Institute Damdama, Vanwara, Kaith, Begusarai",G.N.M.,UR,15169,90785
2025,"Yashoda College of higher Studies, Bijlipur, Bhagwanpur, Vaishali",A.N.M.,UR,19847,75672
2025,"Yogendra Institute of Nursing Training, Anaith, Ara, Bhojpur",A.N.M.,UR,6445,87409
2025,"Yogendra Institute of Nursing Training, Anaith, Ara, Bhojpur",G.N.M.,UR,13145,88148
